fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,rating,review_texto,restaurante,tiene_texto
2022-08-31 00:53:03.622000+00:00,,,,,4,"Pedí a domicilio y la verdad no estuvo taaan bueno, rico si pero no delicioso.",La Casa del Tomahawk,True
2025-08-24 22:30:02.500000+00:00,Sin espera,5.0,5.0,5.0,5,Muy rico,La Casa del Tomahawk,True
2025-08-13 22:59:28.854000+00:00,Hasta 10 min,5.0,5.0,5.0,5,Exelente,La Casa del Tomahawk,True
2023-09-11 02:25:50.789000+00:00,,3.0,3.0,1.0,2,Fuimos más de 10 personas y el mesero se volvió loco con la orden,La Casa del Tomahawk,True
2020-08-22 03:47:04.089000+00:00,,,,,3,"La comida buena, el tiempo de espera algo largo y el jugo Frozen no sabía a nada",La Casa del Tomahawk,True
2020-08-22 00:05:56.082000+00:00,,,,,5,"Muy buena la comida, los precios son muy cariñosos",La Casa del Tomahawk,True
2025-08-15 01:36:09.788000+00:00,Hasta 10 min,5.0,5.0,5.0,5,Una experiencia muy hermosa,La Casa del Tomahawk,True
2026-03-01 20:10:26.040000+00:00,,5.0,5.0,5.0,5,Excelente,La Casa del Tomahawk,True
2022-09-25 10:16:26.761000+00:00,,,,,5,Lugar bien acojedor y muy buena la atencion,La Casa del Tomahawk,True
2025-10-09 20:17:12.863000+00:00,Hasta 10 min,5.0,5.0,5.0,5,Todo muy limpio,La Casa del Tomahawk,True
2022-02-15 12:18:12.660000+00:00,,,,,5,"Donde encontrarás comida muy sabrosa ...
* Y sobre todo sus alimentos son preparados con agua purificada",La Casa del Tomahawk,True
2021-10-21 01:54:22.538000+00:00,,,,,5,"Sabrosos platos, atención de primera. Precios cómodos",La Casa del Tomahawk,True
2021-10-03 21:56:23.460000+00:00,,,,,3,"Una exquisita comida en sus moros , costillas muy buenos",La Casa del Tomahawk,True
2024-03-16 03:00:46.478000+00:00,,5.0,5.0,5.0,5,Buen lugar para degustar carne.,La Casa del Tomahawk,True
2021-01-11 23:48:36.386000+00:00,,,,,4,Muy rica la comida  excelente 👍,La Casa del Tomahawk,True
2022-03-15 21:50:34.505000+00:00,,,,,4,Buen lugar para disfrutar de la comida,La Casa del Tomahawk,True
2020-11-09 16:59:07.158000+00:00,,,,,3,Pedí para llevar un bife de chorizo termino 3/4 y me lo dieron muy cocido.,La Casa del Tomahawk,True
2021-04-01 11:42:44.203000+00:00,,,,,5,"Comida súper rica, les invito a probar el modo choclo, ¡¡¡una delicia!!!",La Casa del Tomahawk,True
2020-02-01 03:59:17.968000+00:00,,,,,5,Muy buena la comida!,La Casa del Tomahawk,True
2020-01-24 02:50:08.129000+00:00,,,,,4,Muy buena la comida,La Casa del Tomahawk,True
2024-06-28 00:22:38.968000+00:00,,5.0,5.0,5.0,5,Excelente lugar para compartir con amigos,La Casa del Tomahawk,True
2022-12-12 20:10:10.642000+00:00,,3.0,4.0,3.0,3,Buena la comida ambiente clásico de un lugar de parrilladas,La Casa del Tomahawk,True
2020-02-22 00:22:31.941000+00:00,,,,,4,"Me gustaron las costillas clásicas, buena relación en todo precio cantidad y sabor",La Casa del Tomahawk,True
2020-05-31 22:09:50.407000+00:00,,,,,4,"La comida es buena , la atención un poco lenta",La Casa del Tomahawk,True
2025-10-02 14:42:05.463000+00:00,Hasta 10 min,5.0,5.0,5.0,5,Si para compartir en familia,La Casa del Tomahawk,True
2021-01-23 21:00:01.366000+00:00,,,,,5,"Menu excelente, buena atencion",La Casa del Tomahawk,True
2025-10-08 01:36:14.602000+00:00,De 10 a 30 min,5.0,5.0,5.0,5,Excelente,La Casa del Tomahawk,True
2021-07-14 16:49:18.002000+00:00,,,,,5,Delicioso los platos que sirven ahi,La Casa del Tomahawk,True
2021-04-18 20:07:03.352000+00:00,,,,,5,Excelente servicio y comida deliciosa,La Casa del Tomahawk,True
2020-12-20 17:20:10.408000+00:00,,,,,5,Muy beuna la atención y un bifw chorizo exquisito,La Casa del Tomahawk,True
2021-06-30 00:52:53.238000+00:00,,,,,5,Muy buena comida,La Casa del Tomahawk,True
2025-06-05 21:23:43.712000+00:00,Sin espera,4.0,4.0,4.0,4,Un poco demorado la atención,La Casa del Tomahawk,True
2023-03-28 11:18:11.330000+00:00,,,,,5,Excelente atención excelente la comida,La Casa del Tomahawk,True
2022-11-24 18:52:54.965000+00:00,,5.0,5.0,5.0,5,Increíble y el servicio super atento. Ame,La Casa del Tomahawk,True
2022-03-23 04:25:04.587000+00:00,,,,,5,"Chévere, tranquilo, asequible... Pregunten por la promo del día 2x1...",La Casa del Tomahawk,True
2021-03-28 01:50:56.576000+00:00,,,,,4,Muy buena comida,La Casa del Tomahawk,True
2025-10-12 19:26:39.290000+00:00,Sin espera,5.0,5.0,5.0,5,Gracias a Jessenia por la atención,La Casa del Tomahawk,True
2020-07-28 21:21:06.347000+00:00,,,,,1,"Mucha gente chola, hacen mucho ruido, porque como ya no va gente de clase es vulgar.",La Casa del Tomahawk,True
2020-06-12 15:07:51.317000+00:00,,,,,5,Buena comida y buena atención,La Casa del Tomahawk,True
2023-06-25 17:22:20.117000+00:00,,3.0,4.0,1.0,2,Pésima atención y tarda 30 minutos en servir..,La Casa del Tomahawk,True
2025-08-16 00:19:47.297000+00:00,Sin espera,5.0,5.0,5.0,5,Excelente servicio!!! Recomendado!,La Casa del Tomahawk,True
2021-01-27 22:53:54.023000+00:00,,,,,5,Muy buena comida,La Casa del Tomahawk,True
2024-05-27 01:50:46.062000+00:00,,5.0,5.0,5.0,5,Todo estaba super rico,La Casa del Tomahawk,True
2025-10-12 19:32:56.564000+00:00,Más de 1 hora,5.0,5.0,5.0,5,Todo muy bien,La Casa del Tomahawk,True
2022-04-05 00:51:16.394000+00:00,,,,,5,Excelente sabor.. Buenas carnes..,La Casa del Tomahawk,True
2025-08-10 21:52:17.187000+00:00,Hasta 10 min,5.0,5.0,5.0,5,Me encantó 100/100 ♥️,La Casa del Tomahawk,True
2023-03-26 13:13:10.739000+00:00,,4.0,4.0,5.0,4,Nos gustó mucho el lugar y la comida,La Casa del Tomahawk,True
2021-10-15 04:59:51.148000+00:00,,,,,4,Se demoró un la comida pero muy buena a la final,La Casa del Tomahawk,True
2025-08-10 03:27:39.123000+00:00,Sin espera,5.0,5.0,5.0,5,Muy bueno,La Casa del Tomahawk,True
2023-07-28 02:59:53.230000+00:00,,3.0,1.0,1.0,1,Pésimo servicio del Personal y el sabor horrible..,La Casa del Tomahawk,True
2022-03-04 11:57:40.484000+00:00,,,,,4,😊,La Casa del Tomahawk,True
2021-12-19 01:27:27.700000+00:00,,,,,1,Mmm no dejaron entrar... fui con mi familia y m indicaron que es con reservación,La Casa del Tomahawk,True
2024-01-07 14:15:38.787000+00:00,,3.0,5.0,5.0,4,"Un buen lugar, buena promoción navideña.",La Casa del Tomahawk,True
2025-08-12 00:37:15.705000+00:00,Sin espera,5.0,5.0,5.0,5,Excelente ambiente,La Casa del Tomahawk,True
2020-03-12 03:42:00.912000+00:00,,,,,2,"Demasiado ruido, menestra muy aguada, frejol duro, precios altos, sin merecerlo",La Casa del Tomahawk,True
2020-05-31 20:13:06.157000+00:00,,,,,4,Un lugar ideal para comer entre amigos y familia.,La Casa del Tomahawk,True
2023-02-06 04:48:59.905000+00:00,,5.0,5.0,5.0,5,Agradable lugar y atención más que buena!!,La Casa del Tomahawk,True
2020-02-20 00:12:11.555000+00:00,,,,,3,"Por miedo a estar crudo la Carne, lo abren corte Mariposa. Mala decisión.",La Casa del Tomahawk,True
2024-04-10 04:02:55.847000+00:00,,5.0,5.0,5.0,5,Exlente servicio se los recomiendo,La Casa del Tomahawk,True
2023-03-24 02:00:05.139000+00:00,,,,,1,Pésima atención por parte de las señoritas y la gerente,La Casa del Tomahawk,True
2020-08-23 21:59:50.303000+00:00,,,,,5,Excelente comida y ambiente...,La Casa del Tomahawk,True
2021-10-18 03:15:06.932000+00:00,,,,,5,"Excelente ambiente, deliciosa resbaladera.",La Casa del Tomahawk,True
2020-06-25 03:09:10.442000+00:00,,,,,5,Excelente atención el joven Bryan brindo la mejor atención que pueden dar,La Casa del Tomahawk,True
2025-01-20 23:50:28.792000+00:00,,,,,1,Por falta de aseo se acumulan las Cucarachas,La Casa del Tomahawk,True
2023-12-14 20:48:06.238000+00:00,,5.0,5.0,3.0,4,Falta más agilidad en la atención. Se demoran un poco.,La Casa del Tomahawk,True
2021-11-13 00:40:55.224000+00:00,,,,,5,"Muy lindo todo, excelente atención",La Casa del Tomahawk,True
2021-01-09 23:55:04.545000+00:00,,,,,5,Delicioso!!! Cuando vuelva a GYE será visita obligada,La Casa del Tomahawk,True
2026-02-13 02:49:21.598000+00:00,,5.0,5.0,5.0,5,Excelente,La Casa del Tomahawk,True
2023-06-27 20:41:44.786000+00:00,,,,,4,Todo escelente pero un poco lento el servicio,La Casa del Tomahawk,True
2021-12-11 03:32:22.328000+00:00,,,,,4,"Fuimos por el menú navideño, las chuletas ahumadas deliciosas😋",La Casa del Tomahawk,True
2021-03-21 04:34:33.136000+00:00,,,,,5,Me encanta,La Casa del Tomahawk,True
2022-01-12 01:06:32.601000+00:00,,,,,3,"Pero llamen primero y separen, guarden el mensaje no vaya ser q les digan otra cosa",La Casa del Tomahawk,True
2025-09-15 01:00:31.620000+00:00,Sin espera,5.0,5.0,4.0,4,Excelente servicio,La Casa del Tomahawk,True
2020-12-07 02:15:27.342000+00:00,,,,,4,Se pasó bien bueno la asentí mejor que otras ocasiones,La Casa del Tomahawk,True
2025-10-16 19:24:07.147000+00:00,Sin espera,5.0,5.0,5.0,5,Realicen papitas más crocantes,La Casa del Tomahawk,True
2020-01-13 04:19:04.793000+00:00,,,,,3,Tenía muchas expectativas del lugar pero no me pareció extraordinario.,La Casa del Tomahawk,True
2024-06-05 15:05:15.884000+00:00,,5.0,5.0,5.0,5,Todo muy bueno...,La Casa del Tomahawk,True
2021-08-25 02:01:09.892000+00:00,,,,,1,"Comida cara, se demoraron más de una hora en servirme.",La Casa del Tomahawk,True
2023-01-13 00:50:04.706000+00:00,,3.0,1.0,1.0,1,El poco personal que tienen no está capacitado. Fue una mala decisión ir.,La Casa del Tomahawk,True
2024-03-17 00:52:11.434000+00:00,,5.0,5.0,5.0,5,Excelente servicio precios y estadía,La Casa del Tomahawk,True
2021-05-26 15:11:34.017000+00:00,,,,,5,"Excelente servicio, muy buena atención",La Casa del Tomahawk,True
2023-07-24 01:27:58.755000+00:00,,3.0,2.0,1.0,2,"Pesima la atención, es muy demorado el servicio.",La Casa del Tomahawk,True
2020-02-13 04:43:42.625000+00:00,,,,,1,El tomahawk es un hueso sin carne pura grasa y venas. No comestible. No regreso,La Casa del Tomahawk,True
2025-08-29 23:48:51.333000+00:00,Sin espera,5.0,5.0,5.0,5,Buen Lugar,La Casa del Tomahawk,True
2024-06-21 00:47:18.089000+00:00,,2.0,4.0,1.0,1,Se demoran en en atenderme y darme el vuelto ...,La Casa del Tomahawk,True
2021-06-18 15:13:18.099000+00:00,,,,,5,Un lugar agradable para ir con la.familia,La Casa del Tomahawk,True
2021-12-06 00:39:46.056000+00:00,,,,,5,Bueno pero caro. A veces hay promociones.,La Casa del Tomahawk,True
2022-02-17 01:39:18.909000+00:00,,,,,5,Buen servicio rica comida,La Casa del Tomahawk,True
2023-11-01 21:44:11.200000+00:00,,,,,5,Para los que les gusta comer bien,La Casa del Tomahawk,True
2024-09-08 13:29:14.660000+00:00,,4.0,3.0,5.0,3,"Decidimos ir a comer el día de ayer ya que me habían hablado muy bien del lugar.

El lugar lo sentí muy tradicional. Tienen su espacio de parrilla a la vista y varios salones bastante amplios. El ambiente es amenizado con dos músicos tocando guitarra, algo que no se ve en otros sitios. En general el ambiente es muy bueno.

Pedimos medio pollo asado con papa horneada y Moro. Además de una Baby parrilla. De cortesía de la casa, pan tostado con salsa de ajo y perejil acompañado de dos salsas muy buenas. La parrilla estaba bastante buena, contenía chuleta de cerdo, carne de res, chorizo, morcilla y chinchulines. Destaco que la res estaba demasiado hecha ya cuando llegó a la mesa. El pollo asado realmente decepcionó. Para nuestro punto de vista el pollo fue hervido y luego pasado por sartén, no tenía siquiera un color tostado que suele adquirir con el asado. Lo encontramos con mucha sal.

La atención recibida fue buena, se nota la experiencia del servicio.",La Parrilla Del Ñato - Urdesa,True
2024-10-19 04:18:01.296000+00:00,,3.0,4.0,3.0,4,"El lugar es amplio, igual que hace muchos años atrás, no han remodelado nada, ni cambiado nada. De alguna manera eso es genial porque es algo clásico, algo que te produce nostalgia y comfort. No obstante, la atención es muy robótica, nos atendieron señores mayores sin ninguna sonrisa o empatía, no lo sé, estoy acostumbrada a un buen servicio al cliente, tampoco quiero decir que los jóvenes atienden mejor porque de todo da la mata del Señor. Pero nunca me quejaré de la comida, deliciosa como siempre. Pedimos parrillada familiar y una jarra de limonada, de cortesía nos dieron los típicos pancitos con ajo y el ají estaba rico, rico. Me agradó que me hayan facilitado un platito y una cucharita para mi hija de 3 años.",La Parrilla Del Ñato - Urdesa,True
2026-06-06 19:45:17.527000+00:00,Sin espera,4.0,5.0,5.0,4,"Fui hace unos días, suelo concurrir El Ñato de Samborondón, fui a los tiempos con algo de nostalgia del lugar, la atención muy atentos, creo que es la ubicación donde mejor atienden, y la calidad de la comida la conservan, el único detalle es que tras su remodelación el lugar cambió radicalmente, con luces blancas e infraestructura parecida a la de un Tuti, haciendo perder esa calidez clásica que es parte de la identidad de la marca, sin embargo, la atención y sabores hacen menores aquellos detalles, se les debe tomar atención desde la administración, sin embargo no es una excusa para no ir.",La Parrilla Del Ñato - Urdesa,True
2026-06-26 19:17:18.659000+00:00,,,,,5,"De todo lo que e probado, lo mejor calidad precio si quieres comer calidad precio, la ñatica y el ejecutivo son brutales. Muy recomendandos y la atención 10/10, si te gusta la carne ven aquí.",La Parrilla Del Ñato - Urdesa,True
2026-06-08 02:46:09.737000+00:00,,,,,5,"Excelente servicio, buena comida y un ambiente tranquilo para disfrutar sin el estrés y el bullicio de gente amontonada.",La Parrilla Del Ñato - Urdesa,True
2022-07-25 20:44:01.641000+00:00,,,,,2,"Pues me decepcionó ya que esperaba algo mejor, la papa hornada con la salsa de queso la salsa casi no tenía sabor a queso, la sangría parecía diluida no tenía mucho sabor en verdad esperaba algo mejor, la atención de los meseros fue muy buena dieron recomendaciones pero la comida no.",La Parrilla Del Ñato - Urdesa,True
2024-09-20 08:16:55.257000+00:00,,5.0,5.0,5.0,5,Lugar bonito. Atención muy buena. Comida deliciosa. Papa al horno es una delicia. Se los recomiendo,La Parrilla Del Ñato - Urdesa,True
2025-08-12 04:13:00.117000+00:00,,5.0,5.0,4.0,5,"Estuvo delicioso, hace años no comía una parrillada tan rica, la carne estaba perfecta.",La Parrilla Del Ñato - Urdesa,True
2022-01-04 00:33:58.201000+00:00,,,,,5,"Todo me encanto. La parrillada sabrosa, carne suave, todo en su punto. Pedimos una baby parrilla para dos personas. Quedamos satisfechos.",La Parrilla Del Ñato - Urdesa,True
2022-09-10 23:12:38.711000+00:00,,,,,4,"La esencia en los platos, la gran cantidad de carnes, el sabor y la sazón han cambiado, sin embargo la comida es buena todavia, Los costos se han incrementado un poco en relación a otras parrilladas de Urdesa.  En precios hay parrillada de todo tipo $20.00 en adelante, incluso la sangría es buena, tiene un costo de $17.00 la jarra. Hay parqueo en la calle de lunes a viernes hasta las 8pm se debe usar el taxímetro luego ya no se paga, sin embargo dependiendo la ocasión es muy difícil que exista disponiblidad. En ocasiones suele haber eventos en vivo, tuve la oportunidad de ser participe de un baile de tango efectuado por expertos. En esta ocasión la atención fue rápida, en comparación de la última vez que espere demasiado.",La Parrilla Del Ñato - Urdesa,True
2026-05-03 23:24:20.309000+00:00,,3.0,1.0,3.0,2,"Decidí llevar a mi madre a comer, pedimos unos pinchos y una lasaña, la papa guardada y recalentada, la lasaña quemada y recalentada con un mal aspecto",La Parrilla Del Ñato - Urdesa,True
2025-09-14 22:04:10.852000+00:00,Sin espera,5.0,5.0,5.0,5,"Cuando me enteré por una noticia fake, que había cerrado el local de Urdesa y se convirtió en un Tutti; me impacté. Es como que saquen el monumento de la rotonda con todo y Simón Bolívar/San Martín para poner otro Tutti ahí.  Fui de inmediato a constatarlo en familia y compartimos una bonita tarde de fin de semana como antaño….  Gracias Ñato.

Ñato es emblema, tradición y me sabe a reunión familiar. Un abrazo…",La Parrilla Del Ñato - Urdesa,True
2025-11-08 13:58:37.061000+00:00,,1.0,1.0,1.0,1,"Pésima comida, las carnes sin sabor, el chimichurri malo sabía a puro ajo, la salsa de queso no era salsa de queso si no un puré de papa encima de la papa asada. Antes era muy bueno ya dañaron la comida ahí, $100 dólares para una parrillada familiar que ni era familiar no tenía ni pollo ni carne, creo que hasta rukito que tanto hate le meten termina siendo mejor ahora que el ñato 🥲",La Parrilla Del Ñato - Urdesa,True
2023-05-05 19:01:21.199000+00:00,,5.0,5.0,5.0,5,"Excelente lugar, para degustar una cena por la noche junto amigos o familiares.",La Parrilla Del Ñato - Urdesa,True
2026-05-29 02:59:47.976000+00:00,,2.0,2.0,3.0,2,"Fui para recordar lo bueno y abundante que era y me decepcióno, no regresaría de nuevo",La Parrilla Del Ñato - Urdesa,True
2026-06-10 12:20:02.739000+00:00,,,,,5,Excelente lugar siguen manteniendo el sabor,La Parrilla Del Ñato - Urdesa,True
2025-02-04 02:35:35.053000+00:00,,5.0,4.0,5.0,5,"La parrillada super buena, los moros un poquito secos pero un buen lugar para disfrutar de una parrillada en pareja o familia",La Parrilla Del Ñato - Urdesa,True
2023-08-08 21:27:19.910000+00:00,,3.0,1.0,4.0,1,"Lamentablemente la calidad de la comida decreció de forma rotunda.
El ambiente un poco caluroso, sinceramente salimos decepcionados del lugar.",La Parrilla Del Ñato - Urdesa,True
2023-06-14 15:39:10.576000+00:00,,,,,3,"café expreso  parece café americano
el término de la carne pedí 3/4 y me trajeron muy cocida  la atención del salonero muy buena",La Parrilla Del Ñato - Urdesa,True
2023-06-21 01:38:25.546000+00:00,,5.0,5.0,5.0,5,Una delicia y siempre es un placer volver...,La Parrilla Del Ñato - Urdesa,True
2022-05-31 01:47:32.962000+00:00,,,,,5,"Muy bonito lugar, muy acogedor y personal siempre listo para complacer a la clientela y las parrilladas muy buenas",La Parrilla Del Ñato - Urdesa,True
2022-12-10 14:08:04.284000+00:00,,,,,4,Buen lugar para cenar en familia y amigos para los amantes de los cárnicos.  Si pudieran mejorar en tema de parqueo sería fabuloso.,La Parrilla Del Ñato - Urdesa,True
2023-03-12 04:50:20.107000+00:00,,5.0,5.0,5.0,5,"Carne súper tierna y muy rica, la pasamos muy bien en familia, con la buena música de los lagarteros",La Parrilla Del Ñato - Urdesa,True
2021-11-13 15:51:06.153000+00:00,,,,,1,Michelladas fatales (echas a base de canela y cerveza) no le echan nada más. La comida fría. Pero cobrarme si fueron buenos.,La Parrilla Del Ñato - Urdesa,True
2026-05-29 17:46:45.840000+00:00,,5.0,5.0,5.0,5,"Todo excelente, nada más que acotar",La Parrilla Del Ñato - Urdesa,True
2025-04-23 14:58:42.613000+00:00,,5.0,5.0,5.0,5,"Desde siempre y hasta siempre la mejor opción de carnes en Guayaquil, más aún ahora con sus 2x1 a medio día. Genial iniciativa, recomendable.",La Parrilla Del Ñato - Urdesa,True
2025-09-14 18:15:51.667000+00:00,,,,,5,"Un lugar tradicional remodelado para una buena atención.
Mantiene la calidad, el sabor",La Parrilla Del Ñato - Urdesa,True
2020-10-02 11:59:38.373000+00:00,,,,,5,Muy buena comida.,La Parrilla Del Ñato - Urdesa,True
2021-06-14 21:31:45.334000+00:00,,,,,5,Muy buenos cortes exelente parrillada y muy buena sangría...la atención si es un poco demorada ....,La Parrilla Del Ñato - Urdesa,True
2021-07-26 19:57:37.612000+00:00,,,,,5,Excelente servicio 5 🌟,La Parrilla Del Ñato - Urdesa,True
2023-04-18 17:13:11.359000+00:00,,4.0,4.0,4.0,4,"Un lugar Clásico en Urdesa, se tiene una buena opción de carnes, el pedido llegó a la mesa relativamente rápido, las guarniciones podrían ser de más cantidad ya que nos parecieron muy pequeñas. El lugar tiene buena iluminación y ventilación y cuenta con varios ambientes. Hay una opción (costo extra) que permite servirse varias ensaladas a todo momento, nos pareció que habían pocas opciones pero se veía todo muy fresco en ese momento. Precios aceptables, aunque hay otros que ofrecen un plus respecto a la acntidad de la porción o a la guarnición, por el mismo precio. La atención fue rápida y cordial. En general, buen lugar.",La Parrilla Del Ñato - Urdesa,True
2024-05-07 02:24:32.494000+00:00,,5.0,5.0,5.0,5,"Mi calificación del lugar ya habla por sí sola
Es un lugar que ha formado parte de mi historia de vida en diversos momentos bonitos y nunca he recibido mala atención, la comida jamás me ha decepcionado y el ambiente siempre limpio y agradable. Ya está en alguien si por alguna experiencia distinta manifieste lo contrario.",La Parrilla Del Ñato - Urdesa,True
2024-01-16 14:28:06.421000+00:00,,2.0,1.0,5.0,1,"La comida está muy guardada , ayer mi hermano menor pidió una picaña y estaba con un sabor raro hoy amaneció con fiebre y enfermo del estómago, la salsa de la papa se notaba que era guardada no lo recomiendo y había un pelo en la papa y se lo mostramos al mesero y se disculpó por eso , yo no soy nunca de hacer estos comentarios pero hoy amanecieron enfermos mis familiares y ya fue el colmo cual es la higiene de estos lugares ? Y se paga tanto para encima salir así ?,había una de las carnes en una mini parrillada que tenía un sabor raro el mesero nos dijo que ya lo mando a retar al cocinero por la comida terrible que nos dieron , no es culpa de los meseros sino del resto del personal el mesero dio un buen servicio!!",La Parrilla Del Ñato - Urdesa,True
2025-05-04 02:06:15.608000+00:00,Sin espera,4.0,5.0,5.0,5,Mi restaurante de toda la vida. Muy buena carne y variedad gigante de platos. Mi familia y yo vamos ya por más de 30 años.,La Parrilla Del Ñato - Urdesa,True
2020-11-27 20:43:17.862000+00:00,,,,,5,"Aquí venden unos platos para chuparse los dedos, qué platos tan exquisitos! Deberían probarlos.",La Parrilla Del Ñato - Urdesa,True
2021-07-08 00:19:50.336000+00:00,,,,,1,Mui rico todo 😋 un día en familia 👪💕😉 celebrando un cumpleaños 🎂,La Parrilla Del Ñato - Urdesa,True
2022-05-20 00:15:02.276000+00:00,,,,,5,El mismo ñato de hace 30 años!!,La Parrilla Del Ñato - Urdesa,True
2024-02-18 03:51:08.546000+00:00,,2.0,3.0,3.0,3,"Parrilada del Ñato Urdesa.

Honestamente y con mucha pena, parillada del Ñato solo el nombre, ya no es lo que solía  ser, precios altos para la calidad de comida, cortes de carne muy gruesos que apesar de que sea crea que""te llena más"" es grotesco,la carne dura y seca chuletas secas. Honestamente no comí con gusto, y la poca información y atención de los meseros deja mucho que desear, mil disculpas por decir aquello pero es lo que siento como comensal.

Deben de hacer mejoras urgentes.",La Parrilla Del Ñato - Urdesa,True
2025-08-18 19:34:11.545000+00:00,,3.0,4.0,4.0,3,"No había venido hace mucho tiempo, la calidad y el servicio un poco desmejorado",La Parrilla Del Ñato - Urdesa,True
2020-02-25 19:48:57.700000+00:00,,,,,1,"MALA EXPERIENCIA!!
Y bueno tenia hambre eran las 8pm. Estaba en el sector y entre a comer un corte. El precio no es barato  (25 dólares un lomo fino con papas no incluye ensalada que la cobran aparte). Lo primero el ambiente ultra desagradable parece mercado los niños malcriados corriendo por todo el local los padres no se inmutan los meseros  no piden control. Tuve que cambiarme de mesa aunque no logré mayor cosa. En segundo lugar el baño bastante sucio. Tercero el mesero con la peor actitud y mala gana del mundo. El corte de la carne normalito nomas nada del otro mundo las papas de funda no naturales. Lo único medio bueno fue el jugo. La cosa que me gaste casi 40 dólares y se demoraron una eternidad hasta para pasar la cuenta. NO RECOMENDADO!!  Realmente la Parrilla del Ñato se ha convertido en una sombra mediocre de lo que alguna vez fue.",La Parrilla Del Ñato - Urdesa,True
2020-03-15 03:14:46.711000+00:00,,,,,3,"En honor a nuestra última visita en esta semana, puedo decir que al igual que la penúltima hace meses atrás, el producto y servicio ya no es el de antes. Algo pasa, la carne, los cortes ya no son de excelentísima Calidad. La atención es lenta por parte de sus dependientes. Entiendo que en el local matriz de la Victor Emilio, hay trabajadores de avanzada edad, lo cual aplaudo por el apoyo laboral a los mismos, pero si se debería dinamizar de alguna manera la atención para hacerla más rápida y efectiva.",La Parrilla Del Ñato - Urdesa,True
2021-10-19 02:50:54.999000+00:00,,,,,5,"Todo súper bien, desde la pre atención  muy atentos, ya que fuimos por el cumpleaños de mi madre y reservamos una mesa familiar con decoración de cumpleaños y al llegar ya todo esta listo y solo para nosotros... la comida muy buena, las parrilladas recomendadas muy ricas, pero si quieren deleitarse con la especialidad de la casa, recomiendo la costillas a la leña... ufff el marmoleado de la carne es exquisito 🤤 la sangría tenía frutas poco comunes en la preparación como papaya y piña pero igual estaba de 10/10 para acompañar las carnes, la atención del mesero tambien fue súper amable, atento y rápido en el servicio hasta el final, en fin, 100% recomendado el restaurante.",La Parrilla Del Ñato - Urdesa,True
2020-11-22 04:35:34.842000+00:00,,,,,3,"Se han quedado en el tiempo, necesitan una renovación de imagen, sillas antiguas, decoración. La carne no tiene la calidad de hace años, la limonada se la sintió hecha a base de concentrado de limón, habiendo tanto limón fresco disponible. La hamburguesa estuvo muy buena, la masa de la pizza es algo que deberían mejorar, hacerla más crujiente y liviana.",La Parrilla Del Ñato - Urdesa,True
2021-10-21 22:58:35.274000+00:00,,,,,5,Espacioso.. para  compartir con la familia y amigos.. y la sazon de la parrillada muy rica...,La Parrilla Del Ñato - Urdesa,True
2020-10-01 23:02:08.250000+00:00,,,,,4,"Restaurante tradicional.... carnes.... ensaladas..... menú a la carta.... amplio salón de mesas para eventos corporativos.... personal capacitado y profesional..... calidad se comidas y bebidas.... buena atención.... seguridad...... Recomendado para compartir en familia, amigos, after office, piqueos y tragos..... Visitarlo es parte de los mejores restaurantes de Urdesa....",La Parrilla Del Ñato - Urdesa,True
2024-06-02 12:50:58.665000+00:00,,4.0,5.0,5.0,5,"Lugar muy acogedor, con una muy buena atención y unas carnes super deliciosas, super recomendado 👏",La Parrilla Del Ñato - Urdesa,True
2020-11-14 13:07:42.356000+00:00,,,,,2,Que puedo decir que diferencia una atención que no me esperaba uno pide una cosa y te dan otra te sirven algo sin haberlo pedido y si reclamas te miran mal y te contestan ahí tiene y ni siquiera te piden disculpa la cortesía no la tube la comida estaba cruda no la comí y como me toco un lugar que había moscas ya se puede imaginar que se pusieron en los panes salí desepcionada,La Parrilla Del Ñato - Urdesa,True
2022-07-02 22:04:20.828000+00:00,,,,,5,"Lugar tradicional de Guayaquil por años. Gran variedad y calidad platos a la carta. La pizza es súper rica! Recomendada!
Excelente para venir en familia a comer. La atención es super buena... Tiene aire con AC y sin AC. Bastantes mesas para grupos pequeños o grandes.
Si pasan por urdesa, no dejen de venir a comer acá. Además hacen envíos a domicilio.",La Parrilla Del Ñato - Urdesa,True
2021-01-19 01:16:38.855000+00:00,,,,,5,En señor que nos Atendió es un amor. <3,La Parrilla Del Ñato - Urdesa,True
2022-06-15 17:38:50.138000+00:00,,,,,5,Muy buen lugar y su pizza es fabulosa,La Parrilla Del Ñato - Urdesa,True
2020-01-25 15:13:03.765000+00:00,,,,,4,"Excelente, muy buena las parrilladas",La Parrilla Del Ñato - Urdesa,True
2021-09-28 01:59:11.478000+00:00,,,,,4,Muy buena parrillada y también pizza,La Parrilla Del Ñato - Urdesa,True
2023-05-22 03:11:34.412000+00:00,,5.0,5.0,5.0,5,"Siempre nos quedamos muy satisfechos por la calidad del servicio y especialmente la comida, muy buena!!Felicitaciones a todo el colectivo de trabajadores de este restaurant.",La Parrilla Del Ñato - Urdesa,True
2021-10-27 15:44:43.673000+00:00,,,,,5,"Excelente atención, comida muy sabrosa, precios acorde al lugar y servicio que ofrece. Me gustó mucho haber cenado ahí.",La Parrilla Del Ñato - Urdesa,True
