isLocalGuide,likesCount,fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,reviewerNumberOfReviews,rating,review_texto,restaurante,tiene_texto,text_limpio,idioma_detectado
True,0,2023-11-27 21:14:27.155000+00:00,,,,,47,3,La verdad precios demasiados costosos para el sitio. Las porciones te las describen al peso. Con lo que gastas ahí y no siendo nada novedoso come tu familia de 15 días a un mes. 🚨 🚨,La Casa del Tomahawk,True,La verdad precios demasiados costosos para el sitio. Las porciones te las describen al peso. Con lo que gastas ahí y no siendo nada novedoso come tu familia de 15 días a un mes. 🚨 🚨,es
False,0,2022-12-21 02:51:38.422000+00:00,,,,,2,1,"MIS AMIGOS Y YO TUVIMOS QUE ESPERAR UNA HORA PARA QUE NOS SIRVAN LA COMIDA. Nos dieron papas de cortesía, pero despues a un compañero avisaron tarde que no habia el plato que pidió. Otra media hora de espera… NO volveremos más",La Casa del Tomahawk,True,"MIS AMIGOS Y YO TUVIMOS QUE ESPERAR UNA HORA PARA QUE NOS SIRVAN LA COMIDA. Nos dieron papas de cortesía, pero despues a un compañero avisaron tarde que no habia el plato que pidió. Otra media hora de espera… NO volveremos más",es
False,0,2025-08-17 01:27:35.421000+00:00,Sin espera,5.0,5.0,5.0,1,5,Muy rico y buena atención,La Casa del Tomahawk,True,Muy rico y buena atención,es
True,0,2021-10-23 06:39:36.619000+00:00,,,,,138,5,"La comida excelente, todo muy delicioso, la atención muy buena, tal vez los precios sean un poco elevados pero lo vale, volvería a ir sin dudarlo.",La Casa del Tomahawk,True,"La comida excelente, todo muy delicioso, la atención muy buena, tal vez los precios sean un poco elevados pero lo vale, volvería a ir sin dudarlo.",es
False,0,2024-06-10 00:01:32.024000+00:00,,1.0,1.0,1.0,12,1,"Pedi una picanha. 22 usd.
Me trajeron una carne sancochada y cualquier cosa menos un corte a la parrilla.

La picanha debe saber a carne no a mantequilla y aliños raros y salados.

Las alitas? Otro cuento. Malas.

No regalen su dinero",La Casa del Tomahawk,True,Pedi una picanha. 22 usd. Me trajeron una carne sancochada y cualquier cosa menos un corte a la parrilla. La picanha debe saber a carne no a mantequilla y aliños raros y salados. Las alitas? Otro cuento. Malas. No regalen su dinero,es
True,0,2022-08-21 21:12:50.891000+00:00,,,,,93,2,"No llenó mis expectativas la carne del tomahawk sabía a una carne con sal la salsa Jack Daniel no tenía se secó las costillas de cerdo tenía un sabor no agradable, la hamburguesa demasiado pequeña lo que me gustó fue las alitas mejor hubiera pedido eso, la atención al cliente muy buena por parte de la mesera.",La Casa del Tomahawk,True,"No llenó mis expectativas la carne del tomahawk sabía a una carne con sal la salsa Jack Daniel no tenía se secó las costillas de cerdo tenía un sabor no agradable, la hamburguesa demasiado pequeña lo que me gustó fue las alitas mejor hubiera pedido eso, la atención al cliente muy buena por parte de la mesera.",es
True,0,2021-07-30 20:41:48.454000+00:00,,,,,36,3,"Me pareció muy rico el plato, pero hay detalles que hacen diferencias. En primer lugar nunca pedí que me cortarán el tomahawk. Eso me pareció muy raro. El exceso de grasa en el corte y lo sucio de la parrilla que se sentía en lo quemado de los costados.",La Casa del Tomahawk,True,"Me pareció muy rico el plato, pero hay detalles que hacen diferencias. En primer lugar nunca pedí que me cortarán el tomahawk. Eso me pareció muy raro. El exceso de grasa en el corte y lo sucio de la parrilla que se sentía en lo quemado de los costados.",es
True,0,2023-10-25 04:17:07.052000+00:00,,4.0,5.0,4.0,676,4,"Aceptable el servicio al cliente, el lugar cuenta con garaje incluído pero pagado.

Platos a la carta, pollo asado, yuquitas asadas, parrillada herrero, lomo fino herrero, en fin diversidad de preparados riquísimos.",La Casa del Tomahawk,True,"Aceptable el servicio al cliente, el lugar cuenta con garaje incluído pero pagado. Platos a la carta, pollo asado, yuquitas asadas, parrillada herrero, lomo fino herrero, en fin diversidad de preparados riquísimos.",es
True,3,2023-05-30 02:17:12.054000+00:00,,5.0,5.0,5.0,122,5,Excelente opciones de platos para compartir,La Casa del Tomahawk,True,Excelente opciones de platos para compartir,es
True,0,2024-06-20 22:27:30.430000+00:00,,5.0,3.0,1.0,8,1,"Buena la comida , pésimo servicio , no lo recomiendo se demoran mucho en servir los platos , peor en cobrar media hora más y a parte mal la factura.",La Casa del Tomahawk,True,"Buena la comida , pésimo servicio , no lo recomiendo se demoran mucho en servir los platos , peor en cobrar media hora más y a parte mal la factura.",es
False,0,2023-03-14 03:49:17.051000+00:00,,5.0,2.0,2.0,1,2,"El ambiente es muy bueno, los empleados muy amables, pero pedimos lo que se supone es la especialidad (tomahawk) que supuestamente descansa sobre patacones y vino con *un solo patacon* sin nombrar que faltó la morcilla y vegetales salteados, tambien que literalmente el pedazo de carne de res que  mi pareja y yo pedimos bien cocinado lo trajeron ROJO parecia q iba a revivir. (Me dio ganas de vomitar)
Cuando pedí q me pongan lo faltante solo pusieron una salchicha reemplazando la morcilla y patacones, no los vegetales
Espero que esta noche haya sido la única que atendieron así de mal, porque no se volvería a comer ahí.
El moro que pedimos se demoró full.
Y recalco que entendería si el lugar hubiera estado lleno... pero ese no era el caso.",La Casa del Tomahawk,True,"El ambiente es muy bueno, los empleados muy amables, pero pedimos lo que se supone es la especialidad (tomahawk) que supuestamente descansa sobre patacones y vino con *un solo patacon* sin nombrar que faltó la morcilla y vegetales salteados, tambien que literalmente el pedazo de carne de res que mi pareja y yo pedimos bien cocinado lo trajeron ROJO parecia q iba a revivir. (Me dio ganas de vomitar) Cuando pedí q me pongan lo faltante solo pusieron una salchicha reemplazando la morcilla y patacones, no los vegetales Espero que esta noche haya sido la única que atendieron así de mal, porque no se volvería a comer ahí. El moro que pedimos se demoró full. Y recalco que entendería si el lugar hubiera estado lleno... pero ese no era el caso.",es
True,1,2021-05-09 18:40:34.997000+00:00,,,,,5,1,"Pesimo y desastroso son las palabras que eligiria para calificar la comida, pedí a domicilio no llegaron las bebidas, se equivocaron con parte de mi orden (no me llego la ensalada). Las salsas y el moro mal sellado y se habian derramado, la carne super dura (se supone que era lomo) y por si fuera poco las salchichas rancias terriblemente decepcionada nunca más vuelvo a pedir",La Casa del Tomahawk,True,"Pesimo y desastroso son las palabras que eligiria para calificar la comida, pedí a domicilio no llegaron las bebidas, se equivocaron con parte de mi orden (no me llego la ensalada). Las salsas y el moro mal sellado y se habian derramado, la carne super dura (se supone que era lomo) y por si fuera poco las salchichas rancias terriblemente decepcionada nunca más vuelvo a pedir",es
True,0,2020-09-19 02:14:18.489000+00:00,,,,,222,5,Excelentes cortes. Muy buena atención,La Casa del Tomahawk,True,Excelentes cortes. Muy buena atención,es
False,0,2024-04-06 23:02:34.682000+00:00,,5.0,5.0,5.0,3,5,"Es un excelente lugar y tiene muy buena atención, la comida es muy deliciosa.",La Casa del Tomahawk,True,"Es un excelente lugar y tiene muy buena atención, la comida es muy deliciosa.",es
False,1,2024-04-08 18:30:18.759000+00:00,,5.0,5.0,5.0,2,5,"Excelente atención, buena comida recomendado 😊",La Casa del Tomahawk,True,"Excelente atención, buena comida recomendado 😊",es
False,0,2023-03-05 17:13:30.093000+00:00,,3.0,3.0,1.0,1,1,"El servicio muy demorado hasta para las entradas, La parrillada fría, primero te dan la parrillada y después de media hora o más te sirven las guarniciones y eso haciéndole acuerdo a la mesera que las traiga tuvimos que comer solo carnes primero porque no traían los moros y de tanto esperar morimos de hambre nos terminábamos los frosen y no traían aún la comida porque los servían primero y se derretian, las parrillada las sirven sin ninguna salsa ni mayonesa nada el servicio era tan demorado hasta el punto que nos terminamos la parrilla y no traían aún el moro que tuvimos que anular ese pedido porque no había con que acompañarlo si ya no había carnes, la mesera se le llevó un vaso de limonada a mi hermana sin preguntarle si se lo podía lleva solo por recojer los platos rápido y la limonada por la mitad eso y otros detalles pésimo servicio y eso que escoji ese lugar porque me los recomendaron y justo quería probarlo el día de mi cumpleaños lleve. Toda mi familia pero salieron decepcionados 🙄 no vuelvo mas al menos al de la Francisco de Orellana",La Casa del Tomahawk,True,"El servicio muy demorado hasta para las entradas, La parrillada fría, primero te dan la parrillada y después de media hora o más te sirven las guarniciones y eso haciéndole acuerdo a la mesera que las traiga tuvimos que comer solo carnes primero porque no traían los moros y de tanto esperar morimos de hambre nos terminábamos los frosen y no traían aún la comida porque los servían primero y se derretian, las parrillada las sirven sin ninguna salsa ni mayonesa nada el servicio era tan demorado hasta el punto que nos terminamos la parrilla y no traían aún el moro que tuvimos que anular ese pedido porque no había con que acompañarlo si ya no había carnes, la mesera se le llevó un vaso de limonada a mi hermana sin preguntarle si se lo podía lleva solo por recojer los platos rápido y la limonada por la mitad eso y otros detalles pésimo servicio y eso que escoji ese lugar porque me los recomendaron y justo quería probarlo el día de mi cumpleaños lleve. Toda mi familia pero salieron decepcionados 🙄 no vuelvo mas al menos al de la Francisco de Orellana",es
False,0,2021-03-05 04:42:15.694000+00:00,,,,,9,5,"Muy buena atención, bonito ambiente y rica comida",La Casa del Tomahawk,True,"Muy buena atención, bonito ambiente y rica comida",es
True,0,2023-09-29 22:38:52.843000+00:00,,4.0,5.0,5.0,24,5,"Rica comida.
Excelente servicio de parte de los que se quieren ganar su propina ;v.
El ambiente es bonito, lo turripley es cuando juega el clásico, ahí hazte la idea de que habrá haaaarrrrto relajo y bullicio ;v",La Casa del Tomahawk,True,"Rica comida. Excelente servicio de parte de los que se quieren ganar su propina ;v. El ambiente es bonito, lo turripley es cuando juega el clásico, ahí hazte la idea de que habrá haaaarrrrto relajo y bullicio ;v",es
False,0,2024-08-23 22:19:42.678000+00:00,,5.0,5.0,5.0,1,5,Muy agradable la atención y deliciosa la comida pedi picanha y su fue de acuerdo a mis expectativas,La Casa del Tomahawk,True,Muy agradable la atención y deliciosa la comida pedi picanha y su fue de acuerdo a mis expectativas,es
True,0,2025-09-07 20:12:15.533000+00:00,De 10 a 30 min,5.0,5.0,4.0,39,5,Tiene muy buenas promociones con un buen precio y el sabores muy bueno,La Casa del Tomahawk,True,Tiene muy buenas promociones con un buen precio y el sabores muy bueno,es
False,0,2023-11-06 22:09:46.592000+00:00,,4.0,3.0,3.0,4,4,Muy buena atención. Me gustó la comida es muy rica,La Casa del Tomahawk,True,Muy buena atención. Me gustó la comida es muy rica,es
False,2,2022-05-29 04:19:05.331000+00:00,,,,,7,2,"Realice un pedido , el moro está bien . Quien le gusta tipo meloso, la chuleta que me pedí ( fue la primera vez ) no me arriesgue en probar otro
Plato no me gustó, no tenía un sabor no fresco. No me la comí . El Chimichurri MUY BUENO . Deberían mejorar en ese témase la frescura  .La porción de Patacones no son de verde son casi patacones de maduro pero estuvo bien .  Sin calificar la Chuleta que le doy 0 , lo Demás está regular.",La Casa del Tomahawk,True,"Realice un pedido , el moro está bien . Quien le gusta tipo meloso, la chuleta que me pedí ( fue la primera vez ) no me arriesgue en probar otro Plato no me gustó, no tenía un sabor no fresco. No me la comí . El Chimichurri MUY BUENO . Deberían mejorar en ese témase la frescura .La porción de Patacones no son de verde son casi patacones de maduro pero estuvo bien . Sin calificar la Chuleta que le doy 0 , lo Demás está regular.",es
True,0,2024-06-02 05:09:46.602000+00:00,,5.0,5.0,5.0,54,5,"Excelente servicio, la calidad de la comida ..... me encanta",La Casa del Tomahawk,True,"Excelente servicio, la calidad de la comida ..... me encanta",es
False,1,2022-08-14 04:26:33.587000+00:00,,,,,16,1,Las papas no son las de antes de seguro cambiaron el chef la sazón de no es igual pedi una hamburguesa de tocino y se olvidaron de ponerme tocino... luego la mesera pidio disculpas y me sirvieron el tocino aparte... osea que mal apartr la michelada una extra picante parecias que se habian pasado de aji y la otra michelada de mi compañiia estaba sin nada de picante y por ultimp pedi mi factura con datos y los datos estan incorrectos que mal la verdad no volveria y peor recomendaria este lugar el cual era uno de mis favoritos,La Casa del Tomahawk,True,Las papas no son las de antes de seguro cambiaron el chef la sazón de no es igual pedi una hamburguesa de tocino y se olvidaron de ponerme tocino... luego la mesera pidio disculpas y me sirvieron el tocino aparte... osea que mal apartr la michelada una extra picante parecias que se habian pasado de aji y la otra michelada de mi compañiia estaba sin nada de picante y por ultimp pedi mi factura con datos y los datos estan incorrectos que mal la verdad no volveria y peor recomendaria este lugar el cual era uno de mis favoritos,es
False,0,2024-07-28 19:43:23.764000+00:00,,5.0,5.0,5.0,2,5,"Sinceramente es uno de los locales con un ambiente súper cómodo, la comida muy Rica y el servicio agradable 🤗",La Casa del Tomahawk,True,"Sinceramente es uno de los locales con un ambiente súper cómodo, la comida muy Rica y el servicio agradable 🤗",es
True,0,2020-03-08 12:42:19.094000+00:00,,,,,93,4,La comida muy rica,La Casa del Tomahawk,True,La comida muy rica,es
True,0,2021-09-02 23:31:31.309000+00:00,,,,,37,4,"El restaurante esta bien, el día que fuimos había música en vivo, buen cantante, la comida no está mal pero si les gusta el bife consideren que te lo pasan abierto por consiguiente seco, hay parqueo pagado junto al restaurante",La Casa del Tomahawk,True,"El restaurante esta bien, el día que fuimos había música en vivo, buen cantante, la comida no está mal pero si les gusta el bife consideren que te lo pasan abierto por consiguiente seco, hay parqueo pagado junto al restaurante",es
True,0,2022-09-22 14:06:36.595000+00:00,,,,,63,5,"Excelente atencion y la comida muy buena, recomendadisimo",La Casa del Tomahawk,True,"Excelente atencion y la comida muy buena, recomendadisimo",es
False,0,2023-06-22 07:23:27.558000+00:00,,2.0,1.0,2.0,1,1,Buenas noches el día de ayer miércoles 21de junio fui a cenar y la comida pésima un lomo durísimo sin sabor una costilla toda tiesa sin sabor y la hamburguesa de mi hija simple las papas fatal el arroz sopudo y frío la menestra fría  no lo recomiendo y no volvería a ir..,La Casa del Tomahawk,True,Buenas noches el día de ayer miércoles 21de junio fui a cenar y la comida pésima un lomo durísimo sin sabor una costilla toda tiesa sin sabor y la hamburguesa de mi hija simple las papas fatal el arroz sopudo y frío la menestra fría no lo recomiendo y no volvería a ir..,es
True,0,2024-09-16 01:23:35.379000+00:00,,5.0,5.0,5.0,145,5,Fui con muy pocas expectativas al respecto de su promo de hamburguesas smash pero me terminaron agrandando 8.5/10 muy buenas,La Casa del Tomahawk,True,Fui con muy pocas expectativas al respecto de su promo de hamburguesas smash pero me terminaron agrandando 8.5/10 muy buenas,es
False,0,2023-03-13 03:25:56.245000+00:00,,5.0,5.0,2.0,1,3,"No me agradó el hecho de que demoraron casi una hora,en traer nuestro pedido y tan lleno el local no estaba,uno procura comprender trajeron mi plato pero luego de otros veinte minutos trajeron el plato para mi pareja,el trato fue amable y cortés,sólo no me agradó la demora.",La Casa del Tomahawk,True,"No me agradó el hecho de que demoraron casi una hora,en traer nuestro pedido y tan lleno el local no estaba,uno procura comprender trajeron mi plato pero luego de otros veinte minutos trajeron el plato para mi pareja,el trato fue amable y cortés,sólo no me agradó la demora.",es
True,0,2021-03-26 00:52:09.458000+00:00,,,,,11,5,Excelente riquísimo y la.atencion expectacular,La Casa del Tomahawk,True,Excelente riquísimo y la.atencion expectacular,es
False,0,2023-09-23 18:03:52.631000+00:00,,4.0,2.0,3.0,4,2,"La comida estuvo mala y fría, se tardaron 1 hora en servir mi mesa, el jugo de piña con limón es pésimo y el cerdo crocante no tie nada de sal es simple",La Casa del Tomahawk,True,"La comida estuvo mala y fría, se tardaron 1 hora en servir mi mesa, el jugo de piña con limón es pésimo y el cerdo crocante no tie nada de sal es simple",es
True,0,2020-03-09 04:16:22.179000+00:00,,,,,109,5,Excelente. Fui por el Tomahawk y pedimos de todo menos su plato insignia. Pedí una hamburguesa con hongos que estaba perfectamente cocinada y venía con papas fritas y una rica salsa. Mi esposa y yo compartimos una ensalada cesar de camarón y una ensalada primavera con carne. Ambas muy ricas y te sirven la salsa de ensalada a parte. Mi niña comió unos chicken fingers que le gustaron también.,La Casa del Tomahawk,True,Excelente. Fui por el Tomahawk y pedimos de todo menos su plato insignia. Pedí una hamburguesa con hongos que estaba perfectamente cocinada y venía con papas fritas y una rica salsa. Mi esposa y yo compartimos una ensalada cesar de camarón y una ensalada primavera con carne. Ambas muy ricas y te sirven la salsa de ensalada a parte. Mi niña comió unos chicken fingers que le gustaron también.,es
True,0,2024-10-31 02:25:58.597000+00:00,,1.0,1.0,1.0,9,1,"Pésimo servicio, mis amigos y yo estuvimos esperando casi 2 horas y nunca nos sirvieron la comida.",La Casa del Tomahawk,True,"Pésimo servicio, mis amigos y yo estuvimos esperando casi 2 horas y nunca nos sirvieron la comida.",es
False,0,2024-04-12 02:40:12.465000+00:00,,5.0,5.0,5.0,1,5,Espectacular comida y agradable atencion del personal..,La Casa del Tomahawk,True,Espectacular comida y agradable atencion del personal..,es
True,0,2020-01-30 02:37:42.761000+00:00,,,,,22,5,Estupendo para comer hasta por los codos!,La Casa del Tomahawk,True,Estupendo para comer hasta por los codos!,pt
True,0,2025-08-17 00:08:02.881000+00:00,,5.0,5.0,5.0,49,5,"Buena comida en general, recomendada la bebida de la casa, la resbaladera",La Casa del Tomahawk,True,"Buena comida en general, recomendada la bebida de la casa, la resbaladera",es
False,0,2025-08-24 20:09:42.684000+00:00,Hasta 10 min,5.0,5.0,4.0,1,5,"Muy bonito lugar ,seguro , muy confortable y delicioso comida",La Casa del Tomahawk,True,"Muy bonito lugar ,seguro , muy confortable y delicioso comida",es
True,0,2021-06-20 23:16:50.572000+00:00,,,,,19,1,"Pedi para llevar, despues de una larga espera en ksa la ensalada césar pura lechuga crespa picada seca no me llego ninguna salsa $8, la papa al horno q vi en foto parecia tener queso encima pero me decepcione al ver q era cucharadas de mantequilla encima $4, el combo gran mamut lo bueno solo la chuleta el tallarin que le acompaña malo, $18 lo unico q gusto a todos fueron alitas y la chuleta.",La Casa del Tomahawk,True,"Pedi para llevar, despues de una larga espera en ksa la ensalada césar pura lechuga crespa picada seca no me llego ninguna salsa $8, la papa al horno q vi en foto parecia tener queso encima pero me decepcione al ver q era cucharadas de mantequilla encima $4, el combo gran mamut lo bueno solo la chuleta el tallarin que le acompaña malo, $18 lo unico q gusto a todos fueron alitas y la chuleta.",es
False,0,2023-03-28 05:15:20.807000+00:00,,4.0,4.0,3.0,19,3,"La atención deja mucho que desear al parecer están cortos de personal en toda área,  estuvimos esperando una hora solo por unas hamburguesas, no era mi prioridad pero tuve que pedir eso, en vista de que no tenían moros ya que quería un asado, supuse que sería algo más rápido pero no...",La Casa del Tomahawk,True,"La atención deja mucho que desear al parecer están cortos de personal en toda área, estuvimos esperando una hora solo por unas hamburguesas, no era mi prioridad pero tuve que pedir eso, en vista de que no tenían moros ya que quería un asado, supuse que sería algo más rápido pero no...",es
True,0,2021-10-02 23:16:34.646000+00:00,,,,,10,5,"Definitivamente el mejor lugar para comer bien y saludable.

Obviamente si se come un tomahawk y ensalada.

Pero como le conozco usted se va a pedir una papa al horno con salsa de queso, acompañada de una cervecita bien fría.

Y al final le sugiero que deje un espacio para el postre.

Puede pagar con tarjeta.",La Casa del Tomahawk,True,"Definitivamente el mejor lugar para comer bien y saludable. Obviamente si se come un tomahawk y ensalada. Pero como le conozco usted se va a pedir una papa al horno con salsa de queso, acompañada de una cervecita bien fría. Y al final le sugiero que deje un espacio para el postre. Puede pagar con tarjeta.",es
True,0,2020-07-17 01:31:46.093000+00:00,,,,,53,3,"La atención excelente... Muy atentos desde el momento de la reservacion (por tiempos de covid preferí resevar para no esperar largas filas ) pero me lleve una gran decepción cuando el corte que pedí no había sido asado al carbón .... Aunque su sabor era espectacular....pero el solo hecho de querér probar un buen corte asado al carbón y que no sea asi, baja mucho su perspectiva.

Sitio para volver: NO",La Casa del Tomahawk,True,"La atención excelente... Muy atentos desde el momento de la reservacion (por tiempos de covid preferí resevar para no esperar largas filas ) pero me lleve una gran decepción cuando el corte que pedí no había sido asado al carbón .... Aunque su sabor era espectacular....pero el solo hecho de querér probar un buen corte asado al carbón y que no sea asi, baja mucho su perspectiva. Sitio para volver: NO",es
True,0,2022-07-10 20:05:22.479000+00:00,,,,,15,3,"Según se coordinó previamente el lugar reservado para cumpleaños no fue el adecuado.
No se tenía claro las guarniciones que acompañarían los platos fuertes.
La promoción del cumpleañero tampoco se tenía desacuerdo.",La Casa del Tomahawk,True,Según se coordinó previamente el lugar reservado para cumpleaños no fue el adecuado. No se tenía claro las guarniciones que acompañarían los platos fuertes. La promoción del cumpleañero tampoco se tenía desacuerdo.,es
True,0,2023-11-18 15:27:29.318000+00:00,,4.0,4.0,2.0,32,3,"Pedimos un lomo fino, una costilla clásica, el Tomahawk
El lomo fino no estuvo muy bueno un poco simple.
La costilla clásica estuvo muy rica con el moro recalco que la ensalada estaba rica.
El Tomahawk estuvo bueno.
Una acotación es que los baños de hombre no servía el inodoro.",La Casa del Tomahawk,True,"Pedimos un lomo fino, una costilla clásica, el Tomahawk El lomo fino no estuvo muy bueno un poco simple. La costilla clásica estuvo muy rica con el moro recalco que la ensalada estaba rica. El Tomahawk estuvo bueno. Una acotación es que los baños de hombre no servía el inodoro.",es
False,0,2024-08-27 20:41:30.728000+00:00,,5.0,5.0,5.0,1,5,Es buena atención.,La Casa del Tomahawk,True,Es buena atención.,es
True,0,2021-01-05 04:08:33.482000+00:00,,,,,111,4,"Me encanto el lugar, pedimos el tomahawk res del festival, costillas bbq y estaban muy buenas y jugosas, sin embargo el tomahawk de cerdo groumet estaba completamente seco, los cócteles y demás bebidas buenas igual. El ambiente del local es relajado, deberían bajarle un poquito al volumen de la música.
Las porciones de la comida son bastante grandes lo cual me parece genial porque así una queda satisfecha y va acorde a los precios que tiene el lugar.
Recomendado.",La Casa del Tomahawk,True,"Me encanto el lugar, pedimos el tomahawk res del festival, costillas bbq y estaban muy buenas y jugosas, sin embargo el tomahawk de cerdo groumet estaba completamente seco, los cócteles y demás bebidas buenas igual. El ambiente del local es relajado, deberían bajarle un poquito al volumen de la música. Las porciones de la comida son bastante grandes lo cual me parece genial porque así una queda satisfecha y va acorde a los precios que tiene el lugar. Recomendado.",es
False,0,2024-07-07 19:17:10.296000+00:00,,5.0,5.0,5.0,1,5,Excelente lugar sin dudar las alitas del plato inmortal supremo con papas y frozen a la vez super económico y recomendable,La Casa del Tomahawk,True,Excelente lugar sin dudar las alitas del plato inmortal supremo con papas y frozen a la vez super económico y recomendable,es
False,0,2024-07-12 20:37:10.728000+00:00,,5.0,5.0,5.0,1,5,"Excelente lugar para compartir en familia, amigos o pareja, me gustó el nuevo plato ""inmortal""
👌🏻",La Casa del Tomahawk,True,"Excelente lugar para compartir en familia, amigos o pareja, me gustó el nuevo plato ""inmortal"" 👌🏻",es
True,0,2020-02-16 23:18:02.386000+00:00,,,,,21,3,"El local bien, tiene parqueo tarifado así que no hay problema por el vehículo, lo malo fue que pedí una picanha bien cocida y me llegó una parte del corte a término medio y pues ahí se quedó, quería un té helado para beber y no tenían, la música de ambiente está bien para los que le guste eso de reggaeton y trap, pero como que las carnes y ese tipo de ""música"" no combinan",La Casa del Tomahawk,True,"El local bien, tiene parqueo tarifado así que no hay problema por el vehículo, lo malo fue que pedí una picanha bien cocida y me llegó una parte del corte a término medio y pues ahí se quedó, quería un té helado para beber y no tenían, la música de ambiente está bien para los que le guste eso de reggaeton y trap, pero como que las carnes y ese tipo de ""música"" no combinan",es
True,0,2023-11-09 17:40:47.837000+00:00,,5.0,5.0,2.0,89,5,"La comida es riquísima, pero la atención  deja mucho que decir, iniciando por que los chicos no saben seguir bien  un pedido y es muy lenta la entrega",La Casa del Tomahawk,True,"La comida es riquísima, pero la atención deja mucho que decir, iniciando por que los chicos no saben seguir bien un pedido y es muy lenta la entrega",es
True,0,2023-08-11 01:58:04.630000+00:00,,2.0,2.0,1.0,8,2,Pésimo servicio! Se demoran en servir y ni hablar de la persona que tomo la orden. Pésima actitud pésima. Pésima. Fui con ilusión y salí con coraje,La Casa del Tomahawk,True,Pésimo servicio! Se demoran en servir y ni hablar de la persona que tomo la orden. Pésima actitud pésima. Pésima. Fui con ilusión y salí con coraje,es
False,0,2024-04-05 03:09:43.878000+00:00,,5.0,5.0,5.0,2,5,"Mi familia y yo nos sentimos como en casa, la atencion y el sabor de la comida nos gustó mucho.
Sigan asi.",La Casa del Tomahawk,True,"Mi familia y yo nos sentimos como en casa, la atencion y el sabor de la comida nos gustó mucho. Sigan asi.",es
False,0,2021-11-27 00:13:35.341000+00:00,,,,,7,5,"La comida estuvo deliciosa ! Y la atención del personal fue excelente, todos fueron muy atentos y las instalaciones muy cómodas también.",La Casa del Tomahawk,True,"La comida estuvo deliciosa ! Y la atención del personal fue excelente, todos fueron muy atentos y las instalaciones muy cómodas también.",es
True,0,2022-04-16 19:36:54.930000+00:00,,,,,153,5,Buena atención... Excelente la variedad del menú y más que todo su sabor,La Casa del Tomahawk,True,Buena atención... Excelente la variedad del menú y más que todo su sabor,es
False,0,2020-12-01 00:16:51.169000+00:00,,,,,13,3,"Muy buena comida, pero el servicio demora mucho. La mesera que nos atendió se demoró demasiado para darnos la cuenta",La Casa del Tomahawk,True,"Muy buena comida, pero el servicio demora mucho. La mesera que nos atendió se demoró demasiado para darnos la cuenta",es
True,0,2023-12-11 06:01:44.801000+00:00,,3.0,3.0,3.0,63,3,"La verdad, cuando recién iniciaron la comida era bastante buena, pero a medida que fueron siendo más famosos perdieron la calidad, como por ejemplo en las costillas BBQ.",La Casa del Tomahawk,True,"La verdad, cuando recién iniciaron la comida era bastante buena, pero a medida que fueron siendo más famosos perdieron la calidad, como por ejemplo en las costillas BBQ.",es
True,0,2021-05-22 18:03:36.324000+00:00,,,,,89,3,Yo estuve en el lugar y pedi una Picanha... En el menu salia asada! Me trajeron algo medio hervido y medio al horno! La grass de res estaba cruda! Crudaaaaa! Y demasido caro sus precios!,La Casa del Tomahawk,True,Yo estuve en el lugar y pedi una Picanha... En el menu salia asada! Me trajeron algo medio hervido y medio al horno! La grass de res estaba cruda! Crudaaaaa! Y demasido caro sus precios!,es
False,0,2025-09-05 18:22:35.641000+00:00,Sin espera,5.0,5.0,5.0,2,5,Muy buena la atención y la comida,La Casa del Tomahawk,True,Muy buena la atención y la comida,es
True,0,2024-02-24 12:05:08.853000+00:00,,5.0,5.0,5.0,36,5,"Un lugar amplio con variedad de precios, un poco más elevado que la media pero relación sabor precio muy buena.",La Casa del Tomahawk,True,"Un lugar amplio con variedad de precios, un poco más elevado que la media pero relación sabor precio muy buena.",es
True,0,2021-08-20 22:33:20.293000+00:00,,,,,19,5,Muy buena la atención,La Casa del Tomahawk,True,Muy buena la atención,es
True,0,2025-04-27 16:25:07.989000+00:00,,4.0,4.0,4.0,9,4,Muy bueno,La Casa del Tomahawk,True,Muy bueno,es
False,0,2025-08-08 02:08:46.342000+00:00,Hasta 10 min,5.0,5.0,5.0,1,5,Excelente muy amable edison que nos atendió,La Casa del Tomahawk,True,Excelente muy amable edison que nos atendió,es
True,0,2024-01-08 17:18:00.152000+00:00,,,,,11,2,"Para el precio que están establecidos debería ser una buena comida, sin embargo el sabor no es de mi agrado, no lo recomiendo personalmente",La Casa del Tomahawk,True,"Para el precio que están establecidos debería ser una buena comida, sin embargo el sabor no es de mi agrado, no lo recomiendo personalmente",es
True,0,2021-10-15 10:30:44.211000+00:00,,,,,34,3,"Buena comida, lindo lugar, excelente atención, pero deberían especificar mejor sus promociones en redes sociales",La Casa del Tomahawk,True,"Buena comida, lindo lugar, excelente atención, pero deberían especificar mejor sus promociones en redes sociales",es
True,0,2020-01-24 02:02:03.428000+00:00,,,,,87,5,Exquisito esta comida,La Casa del Tomahawk,True,Exquisito esta comida,es
True,0,2025-06-28 14:02:00.313000+00:00,,4.0,2.0,4.0,43,3,"Han bajado la calidad de la comida, no viene tan bien cocida como antes",La Casa del Tomahawk,True,"Han bajado la calidad de la comida, no viene tan bien cocida como antes",es
