isLocalGuide,likesCount,fecha,tiempo_espera_reportado,rating_ambiente,rating_comida,rating_servicio,reviewerNumberOfReviews,rating,review_texto,restaurante,tiene_texto,text_limpio,idioma_detectado,sentimiento,prob_positivo,prob_negativo,prob_neutral
True,0,2021-04-19 19:45:34.097000+00:00,,,,,65,5,"Excelente lugar, acogedor y buena comida",La Casa del Tomahawk,True,"Excelente lugar, acogedor y buena comida",es,POS,0.981332540512085,0.0019932531286031008,0.016674213111400604
True,0,2023-12-07 00:47:37.858000+00:00,,4.0,4.0,3.0,12,3,"Es bonito, pero cuando se llena el personal se ve estrenado y se confunden",La Casa del Tomahawk,True,"Es bonito, pero cuando se llena el personal se ve estrenado y se confunden",es,NEG,0.009304641745984554,0.7733762264251709,0.2173190861940384
True,0,2021-09-01 21:05:54.096000+00:00,,,,,40,5,Excelente lugar para compartir en familia buenos platos,La Casa del Tomahawk,True,Excelente lugar para compartir en familia buenos platos,es,POS,0.9714233875274658,0.0020682914182543755,0.026508387178182602
True,0,2021-05-09 04:21:40.182000+00:00,,,,,26,5,Excelente lugar para disfrutar de unas costillas bien preparadas ..recomendado,La Casa del Tomahawk,True,Excelente lugar para disfrutar de unas costillas bien preparadas ..recomendado,es,POS,0.9505990743637085,0.00269283982925117,0.0467081256210804
True,0,2020-02-16 04:02:24.309000+00:00,,,,,16,5,"Celebré mi cumpleaños allí y me cantaron hpbd, muy amables y rica su comida por su puesto",La Casa del Tomahawk,True,"Celebré mi cumpleaños allí y me cantaron hpbd, muy amables y rica su comida por su puesto",es,POS,0.9753376245498657,0.0024019195698201656,0.022260403260588646
False,0,2023-02-06 00:05:53.899000+00:00,,,,,9,1,"Toman mal los pedidos, demoran más de 1 hora en entregar una entraña con papas.
Pésimo.",La Casa del Tomahawk,True,"Toman mal los pedidos, demoran más de 1 hora en entregar una entraña con papas. Pésimo.",es,NEG,0.0031235418282449245,0.9812519550323486,0.015624496154487133
True,0,2024-01-30 16:59:34.994000+00:00,,4.0,3.0,4.0,214,4,"No es lo que pintan en comida, la platería está picada, un lugar que lentamente dejará el camino de excelencia a menos que se enrrumbe",La Casa del Tomahawk,True,"No es lo que pintan en comida, la platería está picada, un lugar que lentamente dejará el camino de excelencia a menos que se enrrumbe",es,NEG,0.026134168729186058,0.5067822337150574,0.46708351373672485
False,0,2023-09-04 03:29:27.983000+00:00,,,,,1,1,"Sirven la costilla de cerdo cruda, pésima atención, uno tiene que estar llamando al personal para que los atiendan",La Casa del Tomahawk,True,"Sirven la costilla de cerdo cruda, pésima atención, uno tiene que estar llamando al personal para que los atiendan",es,NEG,0.002605112036690116,0.9848243594169617,0.01257049199193716
False,0,2023-02-28 00:11:50.093000+00:00,,3.0,2.0,3.0,23,3,La calidad de la comida y atención eran mejores.  Poner atención en eso,La Casa del Tomahawk,True,La calidad de la comida y atención eran mejores. Poner atención en eso,es,POS,0.7664796113967896,0.016476910561323166,0.21704351902008057
False,0,2025-10-09 02:44:46.211000+00:00,Sin espera,5.0,5.0,5.0,2,5,Muy buena experiencia,La Casa del Tomahawk,True,Muy buena experiencia,es,POS,0.9723531007766724,0.0028907170053571463,0.024756116792559624
True,0,2020-10-26 21:39:28.726000+00:00,,,,,93,4,"La carne es buena,  la entrada se debe mejorar, pan con mermelada no es bueno. Los cocteles deben mejorar.",La Casa del Tomahawk,True,"La carne es buena, la entrada se debe mejorar, pan con mermelada no es bueno. Los cocteles deben mejorar.",es,NEG,0.04478297755122185,0.667574405670166,0.28764256834983826
True,0,2022-06-21 19:38:50.270000+00:00,,,,,41,3,Pasamos una tarde linda con mi familia el dia del padre buena comida el lugar acogedor,La Casa del Tomahawk,True,Pasamos una tarde linda con mi familia el dia del padre buena comida el lugar acogedor,es,POS,0.9746750593185425,0.0026767111849039793,0.022648224607110023
True,0,2020-12-14 01:00:00.907000+00:00,,,,,18,5,"Buen ambiente, buena atención, excelente comida 👌🏽",La Casa del Tomahawk,True,"Buen ambiente, buena atención, excelente comida 👌🏽",es,POS,0.9602722525596619,0.0038097454234957695,0.03591803088784218
True,0,2022-09-27 10:40:21.215000+00:00,,,,,75,1,"Pésima ATENCIÓN, promoción de alitas les quedó grande.",La Casa del Tomahawk,True,"Pésima ATENCIÓN, promoción de alitas les quedó grande.",es,NEG,0.005294607486575842,0.9668357372283936,0.027869634330272675
True,0,2024-06-12 22:39:17.164000+00:00,,5.0,5.0,5.0,26,5,"Excelente atención, bebidas, y comida.",La Casa del Tomahawk,True,"Excelente atención, bebidas, y comida.",es,POS,0.8174412250518799,0.005294246133416891,0.1772645115852356
True,0,2024-10-20 01:33:00.941000+00:00,,4.0,1.0,2.0,53,1,Siguen demorando mucho en servir y olvidan la orden,La Casa del Tomahawk,True,Siguen demorando mucho en servir y olvidan la orden,es,NEG,0.005426602903753519,0.926979660987854,0.06759379804134369
True,0,2022-07-02 16:50:37.615000+00:00,,,,,50,3,"Excelente atencion,exiquitos platos y buen ambiente",La Casa del Tomahawk,True,"Excelente atencion,exiquitos platos y buen ambiente",es,POS,0.9650017619132996,0.0024476952385157347,0.03255052864551544
False,0,2021-06-20 02:38:07.326000+00:00,,,,,4,1,"Pésima atención, mala cocción de las carnes y sin sabor.",La Casa del Tomahawk,True,"Pésima atención, mala cocción de las carnes y sin sabor.",es,NEG,0.00429184827953577,0.9753386974334717,0.020369496196508408
False,0,2020-11-30 01:08:18.361000+00:00,,,,,13,5,Excelente atención y deliciosa comida,La Casa del Tomahawk,True,Excelente atención y deliciosa comida,es,POS,0.9676644802093506,0.00243552029132843,0.029900021851062775
True,0,2025-06-21 03:19:02.984000+00:00,Sin espera,5.0,5.0,5.0,77,5,Muy bueno recomendado,La Casa del Tomahawk,True,Muy bueno recomendado,es,POS,0.9116189479827881,0.011968585662543774,0.07641251385211945
True,1,2023-02-06 00:57:08.018000+00:00,,3.0,3.0,1.0,39,1,"Decir un desastre queda corto. En toma de pedidos, tiempo de espera, servir platos y pagar las cuentas tienen 0.",La Casa del Tomahawk,True,"Decir un desastre queda corto. En toma de pedidos, tiempo de espera, servir platos y pagar las cuentas tienen 0.",es,NEG,0.005039306823164225,0.9365667104721069,0.05839398130774498
False,0,2021-10-21 02:43:22.459000+00:00,,,,,3,5,"Excelente lugar, excelente comida y atención",La Casa del Tomahawk,True,"Excelente lugar, excelente comida y atención",es,POS,0.9784723520278931,0.0021282571833580732,0.01939934864640236
True,0,2024-10-01 20:30:51.523000+00:00,,4.0,5.0,4.0,53,5,Excelente para ir con amigos y/o grupo,La Casa del Tomahawk,True,Excelente para ir con amigos y/o grupo,es,POS,0.6482996940612793,0.0077039566822350025,0.3439962863922119
False,0,2025-08-19 02:58:52.682000+00:00,Hasta 10 min,4.0,4.0,5.0,12,4,Chévere el ambiente,La Casa del Tomahawk,True,Chévere el ambiente,es,POS,0.8970518112182617,0.01123244408518076,0.09171569347381592
False,0,2025-01-20 05:39:19.596000+00:00,,,,,4,3,Hasta la fecha me devuelven el dinero por estafa de los de rapid,La Casa del Tomahawk,True,Hasta la fecha me devuelven el dinero por estafa de los de rapid,es,NEG,0.015674976631999016,0.6907492280006409,0.29357585310935974
True,0,2020-11-07 13:31:55.009000+00:00,,,,,32,5,"Muy buena comida, recomendable! 👌",La Casa del Tomahawk,True,"Muy buena comida, recomendable! 👌",es,POS,0.9792376756668091,0.0027413510251790285,0.018021011725068092
False,0,2026-05-08 21:28:47.587000+00:00,,5.0,5.0,5.0,7,5,Excelente,La Casa del Tomahawk,True,Excelente,es,NEU,0.3187224268913269,0.20341528952121735,0.47786223888397217
True,0,2023-10-17 19:13:53.062000+00:00,,3.0,5.0,2.0,82,2,"La comida y ambiente son muy buenos, pero el servicio es muy lento.",La Casa del Tomahawk,True,"La comida y ambiente son muy buenos, pero el servicio es muy lento.",es,NEG,0.22374393045902252,0.4587482511997223,0.317507803440094
True,0,2022-09-09 03:21:19.319000+00:00,,,,,113,5,Bueno como siempre ..calidad de servicio,La Casa del Tomahawk,True,Bueno como siempre ..calidad de servicio,es,POS,0.7251243591308594,0.04313710331916809,0.23173852264881134
True,0,2021-02-02 17:22:30.837000+00:00,,,,,48,5,Excelente atención rica la comida,La Casa del Tomahawk,True,Excelente atención rica la comida,es,POS,0.9718066453933716,0.0028937803581357002,0.02529958449304104
True,0,2020-09-21 01:32:44.013000+00:00,,,,,80,5,Un lugar muy acogedor y muy deliciosa co.ida,La Casa del Tomahawk,True,Un lugar muy acogedor y muy deliciosa co.ida,es,POS,0.9728654026985168,0.0019188771257176995,0.025215724483132362
True,0,2020-08-08 02:09:09.559000+00:00,,,,,73,5,Excelente servicio y menú muy variado,La Casa del Tomahawk,True,Excelente servicio y menú muy variado,es,POS,0.9586372375488281,0.0037055988796055317,0.037657130509614944
True,0,2021-01-13 10:26:02.491000+00:00,,,,,6,5,Una delicia de sabores 😋,La Casa del Tomahawk,True,Una delicia de sabores 😋,es,POS,0.8760568499565125,0.009312853217124939,0.1146303042769432
False,0,2021-03-27 03:00:14.878000+00:00,,,,,12,5,"Excelente comida, muy buena musica, buen ambiente.",La Casa del Tomahawk,True,"Excelente comida, muy buena musica, buen ambiente.",es,POS,0.9750356674194336,0.0027027889154851437,0.022261573001742363
False,0,2025-09-19 18:21:23.977000+00:00,,5.0,5.0,5.0,2,5,Escelente proporción de comida,La Casa del Tomahawk,True,Escelente proporción de comida,es,POS,0.6907137036323547,0.013478227891027927,0.2958080470561981
True,0,2021-05-30 22:21:02.242000+00:00,,,,,64,5,Buen lugar para comer unas buenas carnes y cosas extras ..,La Casa del Tomahawk,True,Buen lugar para comer unas buenas carnes y cosas extras ..,es,POS,0.9440678358078003,0.002272232435643673,0.05365997925400734
True,0,2020-09-05 01:31:17.099000+00:00,,,,,7,4,"Buena carne, pero los pedidos no llegan completos a domicilio, olvidaron enviar bebidas cobradas",La Casa del Tomahawk,True,"Buena carne, pero los pedidos no llegan completos a domicilio, olvidaron enviar bebidas cobradas",es,NEG,0.009034150280058384,0.8227429389953613,0.16822296380996704
False,0,2020-11-14 05:24:03.658000+00:00,,,,,10,5,Excelente atención y buena comida.,La Casa del Tomahawk,True,Excelente atención y buena comida.,es,POS,0.9660477638244629,0.0019390739034861326,0.032013170421123505
True,0,2020-08-27 01:28:41.041000+00:00,,,,,85,5,Excelentemente delicioso 😋😋😋😋,La Casa del Tomahawk,True,Excelentemente delicioso 😋😋😋😋,es,POS,0.7125765085220337,0.026265360414981842,0.26115813851356506
False,0,2026-03-02 00:30:48.513000+00:00,,5.0,5.0,5.0,2,5,La comida es muy rica 🥳,La Casa del Tomahawk,True,La comida es muy rica 🥳,es,POS,0.94381183385849,0.0030082177836447954,0.05317998304963112
False,0,2025-11-22 03:21:19.872000+00:00,,1.0,1.0,1.0,2,1,No me gustó el servicio,La Casa del Tomahawk,True,No me gustó el servicio,es,NEG,0.019679823890328407,0.90237957239151,0.07794051617383957
True,0,2020-01-21 16:11:00.386000+00:00,,,,,57,5,"Excelente ambiente,deliciosas costillas en salsa especial y bbq",La Casa del Tomahawk,True,"Excelente ambiente,deliciosas costillas en salsa especial y bbq",es,POS,0.9378959536552429,0.004473587032407522,0.0576305016875267
False,0,2026-06-05 01:09:08.760000+00:00,,,,,1,1,No responden mensajes,La Casa del Tomahawk,True,No responden mensajes,es,NEG,0.03172509744763374,0.6711535453796387,0.29712140560150146
True,0,2025-03-17 22:09:20.657000+00:00,,5.0,5.0,5.0,59,5,Excelente el sabor de la carne,La Casa del Tomahawk,True,Excelente el sabor de la carne,es,POS,0.9670979976654053,0.004164417739957571,0.02873753197491169
True,0,2022-06-02 02:32:20.728000+00:00,,,,,15,5,Buena atención excelente comida,La Casa del Tomahawk,True,Buena atención excelente comida,es,POS,0.9655507206916809,0.003508959198370576,0.030940281227231026
True,0,2022-05-29 16:52:21.319000+00:00,,,,,40,3,"Asegurarse de ir temprano porque si se llena, aveces no llega el pedido en la cocción con la que se hizo el pedido y demora la atención",La Casa del Tomahawk,True,"Asegurarse de ir temprano porque si se llena, aveces no llega el pedido en la cocción con la que se hizo el pedido y demora la atención",es,NEG,0.009240244515240192,0.7307732701301575,0.25998643040657043
True,0,2024-03-29 03:16:56.538000+00:00,,4.0,3.0,2.0,113,5,"El servicio al cliente ha cambiado, el mesero fatal, se demoraron en atender. Ya no es como era antes.",La Casa del Tomahawk,True,"El servicio al cliente ha cambiado, el mesero fatal, se demoraron en atender. Ya no es como era antes.",es,NEG,0.0026331820990890265,0.9769507050514221,0.02041608653962612
True,0,2022-01-16 11:40:13.162000+00:00,,,,,99,5,"Buena atención, buena carne, precios medios altos",La Casa del Tomahawk,True,"Buena atención, buena carne, precios medios altos",es,POS,0.6921916007995605,0.01540213730186224,0.29240620136260986
True,1,2020-03-08 20:06:14.792000+00:00,,,,,18,5,Comida muy buena y buen ambiente pasarla bien,La Casa del Tomahawk,True,Comida muy buena y buen ambiente pasarla bien,es,POS,0.97719407081604,0.0018079080618917942,0.02099802903831005
True,0,2023-04-06 23:45:11.357000+00:00,,5.0,4.0,4.0,8,5,"Un lugar acogedor y confortable, buena música y la comida a buen costo.",La Casa del Tomahawk,True,"Un lugar acogedor y confortable, buena música y la comida a buen costo.",es,POS,0.965546727180481,0.0019464849028736353,0.0325067937374115
True,0,2020-01-17 12:03:23.367000+00:00,,,,,26,5,Mala experiencia en la segunda visita. Decepción con él menú navideño que ofrecieron y la atención del personal pésima.,La Casa del Tomahawk,True,Mala experiencia en la segunda visita. Decepción con él menú navideño que ofrecieron y la atención del personal pésima.,es,NEG,0.004122096113860607,0.9750638604164124,0.02081400156021118
False,0,2022-07-07 02:49:09.276000+00:00,,,,,1,5,"Les recomiendo el lugar, muy chévere, muy bueno, buenas atención.",La Casa del Tomahawk,True,"Les recomiendo el lugar, muy chévere, muy bueno, buenas atención.",es,POS,0.9782921671867371,0.002638414269313216,0.01906941458582878
False,0,2020-02-18 18:43:51.271000+00:00,,,,,17,4,"Lugar agradable y de platillos muy ricos, lleve a la pareja !!!",La Casa del Tomahawk,True,"Lugar agradable y de platillos muy ricos, lleve a la pareja !!!",es,POS,0.970876932144165,0.002255001338198781,0.02686801552772522
False,0,2022-05-14 12:22:26.659000+00:00,,,,,2,5,Muy buena la comida 😋,La Casa del Tomahawk,True,Muy buena la comida 😋,es,POS,0.9371856451034546,0.004040645435452461,0.05877368524670601
True,0,2021-03-06 00:14:45.895000+00:00,,,,,107,5,Exelente lugar precios módicos gran sabor,La Casa del Tomahawk,True,Exelente lugar precios módicos gran sabor,es,POS,0.9733351469039917,0.0032398479524999857,0.023425038903951645
True,0,2020-10-17 02:30:52.011000+00:00,,,,,82,5,"La atención de los chicos excelente, y la comida ni hablar las costillas son mis preferidas y el jugo de coco con piña y limón 😋🥥🍍🍋 y el Tomahawk no se me va a escapar!",La Casa del Tomahawk,True,"La atención de los chicos excelente, y la comida ni hablar las costillas son mis preferidas y el jugo de coco con piña y limón 😋🥥🍍🍋 y el Tomahawk no se me va a escapar!",es,POS,0.8077831268310547,0.007095399312674999,0.18512143194675446
True,0,2022-08-22 16:23:23.759000+00:00,,,,,245,4,"Buena opción para degustar cortes de costilla, sin embargo actualmente las porciones se han reducido",La Casa del Tomahawk,True,"Buena opción para degustar cortes de costilla, sin embargo actualmente las porciones se han reducido",es,NEU,0.08704958856105804,0.06882276386022568,0.8441276550292969
True,0,2025-01-31 16:39:39.610000+00:00,,,,,60,3,"No es lo que ofrecen,volví por un video. Y no es lo mismo.",La Casa del Tomahawk,True,"No es lo que ofrecen,volví por un video. Y no es lo mismo.",es,NEG,0.0063874442130327225,0.8259939551353455,0.16761860251426697
True,0,2020-01-09 00:33:21.832000+00:00,,,,,44,2,"Precios exagerado para el menú que ofrecen, el ambiente era muy ruidoso con un cantante en vivo que dejaba mucho que desear.",La Casa del Tomahawk,True,"Precios exagerado para el menú que ofrecen, el ambiente era muy ruidoso con un cantante en vivo que dejaba mucho que desear.",es,NEG,0.0084084989503026,0.9566035866737366,0.03498794138431549
True,0,2022-11-19 13:53:14.142000+00:00,,4.0,4.0,4.0,28,5,Buena promoción de alitas de pollo. Muy deliciosas y con buen sabor.,La Casa del Tomahawk,True,Buena promoción de alitas de pollo. Muy deliciosas y con buen sabor.,es,POS,0.977863073348999,0.0023650929797440767,0.01977180875837803
